,date,city,treated,ratio
1601,2005-02-01,P,0,0.07058132297542184
1602,2005-02-01,Q,0,0.06526335049486445
1603,2005-02-01,R,0,0.09715311303013896
1604,2005-02-01,S,0,0.09953258463031997
1605,2005-02-01,T,0,0.05994461088837241
1606,2005-02-01,U,0,0.08284191734759916
1607,2005-02-01,V,0,0.05532476568855302
1608,2005-02-01,W,0,0.0825457001928753
1609,2005-02-01,X,0,0.09136566138879249
1610,2005-02-01,Y,0,0.08422492732620337
1611,2005-02-01,Z,0,0.0708666571031298
1612,2005-03-01,A,0,0.06915331797818848
1613,2005-03-01,B,0,0.06965612076117086
1614,2005-03-01,C,0,0.07948559089964616
1615,2005-03-01,D,0,0.09407836350362478
1616,2005-03-01,E,0,0.09645330786343839
1617,2005-03-01,F,0,0.05267648101036591
1618,2005-03-01,G,0,0.059081119732284415
1619,2005-03-01,H,0,0.055611215791414426
1620,2005-03-01,I,0,0.0596667320383457
1621,2005-03-01,J,0,0.0673303905304586
1622,2005-03-01,K,0,0.07532658413113119
1623,2005-03-01,L,0,0.08147306135045762
1624,2005-03-01,M,0,0.08660711095698508
1625,2005-03-01,N,0,0.09450557706929036
1626,2005-03-01,O,0,0.09945442186148955
1627,2005-03-01,P,0,0.08314282392785599
1628,2005-03-01,Q,0,0.09226822593338815
1629,2005-03-01,R,0,0.08890194234623496
1630,2005-03-01,S,0,0.0653766019609356
1631,2005-03-01,T,0,0.09378461351174616
1632,2005-03-01,U,0,0.052138156897389945
1633,2005-03-01,V,0,0.050018367187572896
1634,2005-03-01,W,0,0.06368663146942322
1635,2005-03-01,X,0,0.0731048764813725
1636,2005-03-01,Y,0,0.08191814475003387
1637,2005-03-01,Z,0,0.055088513327227244
1638,2005-04-01,A,0,0.08365050669174201
1639,2005-04-01,B,0,0.09009079335298473
1640,2005-04-01,C,0,0.05926564597896834
1641,2005-04-01,D,0,0.07075626274158969
1642,2005-04-01,E,0,0.0759992494976655
1643,2005-04-01,F,0,0.07259035090422404
1644,2005-04-01,G,0,0.08999149654442354
1645,2005-04-01,H,0,0.09802611990596655
1646,2005-04-01,I,0,0.08994765820040901
1647,2005-04-01,J,0,0.053899640893791234
1648,2005-04-01,K,0,0.09024677860795637
1649,2005-04-01,L,0,0.05332981661177756
1650,2005-04-01,M,0,0.0617985192620785
1651,2005-04-01,N,0,0.057654844841786144
1652,2005-04-01,O,0,0.05987595534230428
1653,2005-04-01,P,0,0.07641575635286754
1654,2005-04-01,Q,0,0.08358449288054268
1655,2005-04-01,R,0,0.07351606411680206
1656,2005-04-01,S,0,0.09798478195146218
1657,2005-04-01,T,0,0.06201461600150834
1658,2005-04-01,U,0,0.08815701151273965
1659,2005-04-01,V,0,0.09350910892535744
1660,2005-04-01,W,0,0.07810330553773596
1661,2005-04-01,X,0,0.07281112509807766
1662,2005-04-01,Y,0,0.07980922233896219
1663,2005-04-01,Z,0,0.07144048850801715
1664,2005-05-01,A,0,0.07775969411616848
1665,2005-05-01,B,0,0.07084669760644008
1666,2005-05-01,C,0,0.0700234855147067
1667,2005-05-01,D,0,0.08476732340697649
1668,2005-05-01,E,0,0.0546425606533984
1669,2005-05-01,F,0,0.058327103636441044
1670,2005-05-01,G,0,0.0925599235857502
1671,2005-05-01,H,0,0.0885538673407594
1672,2005-05-01,I,0,0.06407268636471969
1673,2005-05-01,J,0,0.06886344663328801
1674,2005-05-01,K,0,0.09630132533142403
1675,2005-05-01,L,0,0.09090386125869307
1676,2005-05-01,M,0,0.08071731499898155
1677,2005-05-01,N,0,0.06107450894014789
1678,2005-05-01,O,0,0.052212598565763484
1679,2005-05-01,P,0,0.07156289234209491
1680,2005-05-01,Q,0,0.0836313569628731
1681,2005-05-01,R,0,0.09142402452589259
1682,2005-05-01,S,0,0.09263445028711348
1683,2005-05-01,T,0,0.051638795064668175
1684,2005-05-01,U,0,0.06220785169184397
1685,2005-05-01,V,0,0.06695472942387015
1686,2005-05-01,W,0,0.059436610547969296
1687,2005-05-01,X,0,0.0901487689181919
1688,2005-05-01,Y,0,0.08837328815424714
1689,2005-05-01,Z,0,0.07584165201904855
1690,2005-06-01,A,0,0.09914632389979278
1691,2005-06-01,B,0,0.057202927054542115
1692,2005-06-01,C,0,0.09498258516638344
1693,2005-06-01,D,0,0.055823162708095814
1694,2005-06-01,E,0,0.05815908527570604
1695,2005-06-01,F,0,0.08481096001253094
1696,2005-06-01,G,0,0.05547848460208447
1697,2005-06-01,H,0,0.07829225477093554
1698,2005-06-01,I,0,0.07101167682363269
1699,2005-06-01,J,0,0.08642369827705074
1700,2005-06-01,K,0,0.09503376194044326
1701,2005-06-01,L,0,0.08849357573345278
1702,2005-06-01,M,0,0.09248449382105942
1703,2005-06-01,N,0,0.05164727242656162
1704,2005-06-01,O,0,0.06550977491221016
1705,2005-06-01,P,0,0.07577165433431662
1706,2005-06-01,Q,0,0.07079766573148898
1707,2005-06-01,R,0,0.06156274764898442
1708,2005-06-01,S,0,0.06539370489800117
1709,2005-06-01,T,0,0.0972715485195803
1710,2005-06-01,U,0,0.06470904399356758
1711,2005-06-01,V,0,0.06769520550898929
1712,2005-06-01,W,0,0.05018548868750094
1713,2005-06-01,X,0,0.09225388136389373
1714,2005-06-01,Y,0,0.05774203517007884
1715,2005-06-01,Z,0,0.0602072137756863
1716,2005-07-01,A,0,0.06276322585460128
1717,2005-07-01,B,0,0.09423110284224213
1718,2005-07-01,C,0,0.06032257056231574
1719,2005-07-01,D,0,0.089876318043397
1720,2005-07-01,E,0,0.09040246701614524
1721,2005-07-01,F,0,0.0963510284393198
1722,2005-07-01,G,0,0.0557780656800157
1723,2005-07-01,H,0,0.06086394861689157
1724,2005-07-01,I,0,0.08714491460403606
1725,2005-07-01,J,0,0.059800037714036955
1726,2005-07-01,K,0,0.06431647734367246
1727,2005-07-01,L,0,0.058337079005568136
1728,2005-07-01,M,0,0.058634834307752466
1729,2005-07-01,N,0,0.0740776677314103
1730,2005-07-01,O,0,0.05548415310564793
1731,2005-07-01,P,0,0.06608488092318111
1732,2005-07-01,Q,0,0.07132969547994396
1733,2005-07-01,R,0,0.051227405826198884
1734,2005-07-01,S,0,0.06941665832372264
1735,2005-07-01,T,0,0.05470612180427585
1736,2005-07-01,U,0,0.07467892655730884
1737,2005-07-01,V,0,0.09128690942785482
1738,2005-07-01,W,0,0.09092110810908936
1739,2005-07-01,X,0,0.054022425776870026
1740,2005-07-01,Y,0,0.08006138788372602
1741,2005-07-01,Z,0,0.09172931909856183
1742,2005-08-01,A,0,0.06189862714673177
1743,2005-08-01,B,0,0.08809632557247996
1744,2005-08-01,C,0,0.09453821732250467
1745,2005-08-01,D,0,0.0903062075720222
1746,2005-08-01,E,0,0.05536505157577523
1747,2005-08-01,F,0,0.050452999976119246
1748,2005-08-01,G,0,0.05958620549609228
1749,2005-08-01,H,0,0.06352386704733116
1750,2005-08-01,I,0,0.08080914953079799
1751,2005-08-01,J,0,0.06921365876211592
1752,2005-08-01,K,0,0.08517035153307367
1753,2005-08-01,L,0,0.06765374802608043
1754,2005-08-01,M,0,0.05772127123273002
1755,2005-08-01,N,0,0.06563449217430176
1756,2005-08-01,O,0,0.09421621131945676
1757,2005-08-01,P,0,0.09792661721225325
1758,2005-08-01,Q,0,0.06037563670336843
1759,2005-08-01,R,0,0.08942341935122207
1760,2005-08-01,S,0,0.06366743682699354
1761,2005-08-01,T,0,0.09435657717157038
1762,2005-08-01,U,0,0.05827728063981277
1763,2005-08-01,V,0,0.08329799593470286
1764,2005-08-01,W,0,0.05421056323565913
1765,2005-08-01,X,0,0.09869466619869348
1766,2005-08-01,Y,0,0.08503166723202715
1767,2005-08-01,Z,0,0.09209078697025427
1768,2005-09-01,A,0,0.07833346696815173
1769,2005-09-01,B,0,0.07384006819644301
1770,2005-09-01,C,0,0.08109411956971826
1771,2005-09-01,D,0,0.07643707558497241
1772,2005-09-01,E,0,0.07346921775725765
1773,2005-09-01,F,0,0.08797251257288215
1774,2005-09-01,G,0,0.05891004774696341
1775,2005-09-01,H,0,0.058558602407757926
1776,2005-09-01,I,0,0.07159213253248531
1777,2005-09-01,J,0,0.06603739580224731
1778,2005-09-01,K,0,0.05370622589565121
1779,2005-09-01,L,0,0.09222352462093672
1780,2005-09-01,M,0,0.08858014033471749
1781,2005-09-01,N,0,0.07719607499014924
1782,2005-09-01,O,0,0.09896622686321846
1783,2005-09-01,P,0,0.05363000332738027
1784,2005-09-01,Q,0,0.08833346505139375
1785,2005-09-01,R,0,0.06331851958045484
1786,2005-09-01,S,0,0.06842994599717878
1787,2005-09-01,T,0,0.06096396926015338
1788,2005-09-01,U,0,0.08945189457309327
1789,2005-09-01,V,0,0.0572120051010783
1790,2005-09-01,W,0,0.0920008348867639
1791,2005-09-01,X,0,0.0830788824114917
1792,2005-09-01,Y,0,0.05295116226345574
1793,2005-09-01,Z,0,0.09054908658000768
1794,2005-10-01,A,0,0.08138778580814898
1795,2005-10-01,B,0,0.09524911597891708
1796,2005-10-01,C,0,0.08743611532043191
1797,2005-10-01,D,0,0.07805604637148875
1798,2005-10-01,E,0,0.0918273590309599
1799,2005-10-01,F,0,0.0639025119150611
1800,2005-10-01,G,0,0.07734750309222818
1801,2005-10-01,H,0,0.06468084099017052
1802,2005-10-01,I,0,0.09841021955452545
1803,2005-10-01,J,0,0.06130981504210032
1804,2005-10-01,K,0,0.05078691198352313
1805,2005-10-01,L,0,0.06629274210018982
1806,2005-10-01,M,0,0.07512546984849024
1807,2005-10-01,N,0,0.05141814671150376
1808,2005-10-01,O,0,0.07796241500169537
1809,2005-10-01,P,0,0.09371413874756152
1810,2005-10-01,Q,0,0.08523660972083351
1811,2005-10-01,R,0,0.08114841614891521
1812,2005-10-01,S,0,0.09779808753541257
1813,2005-10-01,T,0,0.0979139666921053
1814,2005-10-01,U,0,0.09121332348516144
1815,2005-10-01,V,0,0.08038709236929256
1816,2005-10-01,W,0,0.07438822797488534
1817,2005-10-01,X,0,0.05066580566232337
1818,2005-10-01,Y,0,0.08031309531132708
1819,2005-10-01,Z,0,0.09945440376784269
1820,2005-11-01,A,0,0.09090505250120146
1821,2005-11-01,B,0,0.06703023219421761
1822,2005-11-01,C,0,0.0576023512522211
1823,2005-11-01,D,0,0.0892029307233577
1824,2005-11-01,E,0,0.08719689103158708
1825,2005-11-01,F,0,0.09835233959896617
1826,2005-11-01,G,0,0.09374211809696695
1827,2005-11-01,H,0,0.07778313126362038
1828,2005-11-01,I,0,0.05506421234823711
1829,2005-11-01,J,0,0.07417503291919801
1830,2005-11-01,K,0,0.06568475270111586
1831,2005-11-01,L,0,0.07562042410124199
1832,2005-11-01,M,0,0.06508507873198266
1833,2005-11-01,N,0,0.09309114959877979
1834,2005-11-01,O,0,0.09221635069914111
1835,2005-11-01,P,0,0.06577325785835281
1836,2005-11-01,Q,0,0.07997906731869975
1837,2005-11-01,R,0,0.07150904288195271
1838,2005-11-01,S,0,0.09545463785142816
1839,2005-11-01,T,0,0.05936804507131614
1840,2005-11-01,U,0,0.08488642008924796
1841,2005-11-01,V,0,0.09851876639186083
1842,2005-11-01,W,0,0.05876377597815451
1843,2005-11-01,X,0,0.06009832142121016
1844,2005-11-01,Y,0,0.08468616693361139
1845,2005-11-01,Z,0,0.0889576962262457
1846,2005-12-01,A,0,0.07452745273969665
1847,2005-12-01,B,0,0.08048432325735608
1848,2005-12-01,C,0,0.06063412044059144
1849,2005-12-01,D,0,0.07383071142836631
1850,2005-12-01,E,0,0.05560359404374576
1851,2005-12-01,F,0,0.06607109626378324
1852,2005-12-01,G,0,0.06423898525154773
1853,2005-12-01,H,0,0.072231268005121
1854,2005-12-01,I,0,0.09650631811218485
1855,2005-12-01,J,0,0.05906338310739212
1856,2005-12-01,K,0,0.07006941233123604
1857,2005-12-01,L,0,0.08077986095548224
1858,2005-12-01,M,0,0.09732785430370008
1859,2005-12-01,N,0,0.056657409576788414
1860,2005-12-01,O,0,0.09589383084965568
1861,2005-12-01,P,0,0.05405268943170308
1862,2005-12-01,Q,0,0.07403706985801323
1863,2005-12-01,R,0,0.07272949336152415
1864,2005-12-01,S,0,0.06048013644385978
1865,2005-12-01,T,0,0.06737298340579238
1866,2005-12-01,U,0,0.07270826341741991
1867,2005-12-01,V,0,0.09326057314553146
1868,2005-12-01,W,0,0.09775320726867799
1869,2005-12-01,X,0,0.07594628393185826
1870,2005-12-01,Y,0,0.0935049895147211
1871,2005-12-01,Z,0,0.08040857928383897
1872,2006-01-01,A,0,0.06745436709938378
1873,2006-01-01,B,0,0.05970971038067346
1874,2006-01-01,C,0,0.07065673858913825
1875,2006-01-01,D,0,0.07614121414619239
1876,2006-01-01,E,0,0.05222216941297781
1877,2006-01-01,F,0,0.05729205829354254
1878,2006-01-01,G,0,0.080009221199072
1879,2006-01-01,H,0,0.061250079733858105
1880,2006-01-01,I,0,0.09186631880406487
1881,2006-01-01,J,0,0.06634711248870953
1882,2006-01-01,K,0,0.055241710362662545
1883,2006-01-01,L,0,0.05417652942776585
1884,2006-01-01,M,0,0.09685615102658898
1885,2006-01-01,N,0,0.05590101556209396
1886,2006-01-01,O,0,0.057045488208103005
1887,2006-01-01,P,0,0.09313330289663765
1888,2006-01-01,Q,0,0.0627144065138672
1889,2006-01-01,R,0,0.0832975705377208
1890,2006-01-01,S,0,0.09083628435149457
1891,2006-01-01,T,0,0.08035903200650961
1892,2006-01-01,U,0,0.09787442717239248
1893,2006-01-01,V,0,0.08544414496304206
1894,2006-01-01,W,0,0.05563757549518292
1895,2006-01-01,X,0,0.077920501327294
1896,2006-01-01,Y,0,0.08590932630445919
1897,2006-01-01,Z,0,0.09009786201867226
1898,2006-02-01,A,0,0.05131606676420458
1899,2006-02-01,B,0,0.08594394576357123
1900,2006-02-01,C,0,0.09128404105097249
1901,2006-02-01,D,0,0.08734169054676783
1902,2006-02-01,E,0,0.07561745728277991
1903,2006-02-01,F,0,0.07290104815444015
1904,2006-02-01,G,0,0.07747092916499079
1905,2006-02-01,H,0,0.08523218494133011
1906,2006-02-01,I,0,0.09614571453162428
1907,2006-02-01,J,0,0.08085176053205625
1908,2006-02-01,K,0,0.09439171531417348
1909,2006-02-01,L,0,0.08506284237228637
1910,2006-02-01,M,0,0.053416818871942384
1911,2006-02-01,N,0,0.07504140950008109
1912,2006-02-01,O,0,0.06432431741576213
1913,2006-02-01,P,0,0.06425874640662863
1914,2006-02-01,Q,0,0.06779637756079922
1915,2006-02-01,R,0,0.0657366386000238
1916,2006-02-01,S,0,0.07893049900585501
1917,2006-02-01,T,0,0.08418007501767785
1918,2006-02-01,U,0,0.06343746935383678
1919,2006-02-01,V,0,0.05648813112841907
1920,2006-02-01,W,0,0.052940436046723105
1921,2006-02-01,X,0,0.07878764225152762
1922,2006-02-01,Y,0,0.059306508316650124
1923,2006-02-01,Z,0,0.05046239971118497
1924,2006-03-01,A,0,0.0963876539661852
1925,2006-03-01,B,0,0.07685702095416204
1926,2006-03-01,C,0,0.05462240901234864
1927,2006-03-01,D,0,0.09214605560637427
1928,2006-03-01,E,0,0.09916013691450591
1929,2006-03-01,F,0,0.07243003310088586
1930,2006-03-01,G,0,0.05212448041190791
1931,2006-03-01,H,0,0.05587729703780318
1932,2006-03-01,I,0,0.06908268733227162
1933,2006-03-01,J,0,0.09427613187244385
1934,2006-03-01,K,0,0.057401933963888103
1935,2006-03-01,L,0,0.09119950470013478
1936,2006-03-01,M,0,0.05074881301095097
1937,2006-03-01,N,0,0.07286943493929056
1938,2006-03-01,O,0,0.0822198570475284
1939,2006-03-01,P,0,0.05301897410127982
1940,2006-03-01,Q,0,0.08073813753082434
1941,2006-03-01,R,0,0.09722020607347781
1942,2006-03-01,S,0,0.058012996006829756
1943,2006-03-01,T,0,0.08648056915176763
1944,2006-03-01,U,0,0.08045469489717717
1945,2006-03-01,V,0,0.05925581944396153
1946,2006-03-01,W,0,0.050310170735468306
1947,2006-03-01,X,0,0.05046422252529636
1948,2006-03-01,Y,0,0.07660462045860143
1949,2006-03-01,Z,0,0.09713897047805968
1950,2006-04-01,A,0,0.08221493137328062
1951,2006-04-01,B,0,0.08571499231468718
1952,2006-04-01,C,0,0.07469327434602686
1953,2006-04-01,D,0,0.0790944471317285
1954,2006-04-01,E,0,0.056318376266530176
1955,2006-04-01,F,0,0.09384103102003155
1956,2006-04-01,G,0,0.0880396314333401
1957,2006-04-01,H,0,0.09990994764223049
1958,2006-04-01,I,0,0.06488614737778108
1959,2006-04-01,J,0,0.06135088858980289
1960,2006-04-01,K,0,0.05625808289806715
1961,2006-04-01,L,0,0.09821048783080225
1962,2006-04-01,M,0,0.08904425923140119
1963,2006-04-01,N,0,0.058316230685981935
1964,2006-04-01,O,0,0.0776343235554107
1965,2006-04-01,P,0,0.07068841040336385
1966,2006-04-01,Q,0,0.05757430039030964
1967,2006-04-01,R,0,0.058103649251498274
1968,2006-04-01,S,0,0.09817349973725929
1969,2006-04-01,T,0,0.06524820914788612
1970,2006-04-01,U,0,0.09707196458419717
1971,2006-04-01,V,0,0.05378053365325422
1972,2006-04-01,W,0,0.07304015211465953
1973,2006-04-01,X,0,0.056480952425838005
1974,2006-04-01,Y,0,0.05023936926205861
1975,2006-04-01,Z,0,0.07768830368530383
1976,2006-05-01,A,0,0.055694705240568174
1977,2006-05-01,B,0,0.08610122654668398
1978,2006-05-01,C,0,0.08490581878534498
1979,2006-05-01,D,0,0.05881664537322446
1980,2006-05-01,E,0,0.09708710716327584
1981,2006-05-01,F,0,0.08605217042162448
1982,2006-05-01,G,0,0.06489851320784651
1983,2006-05-01,H,0,0.08546168819753953
1984,2006-05-01,I,0,0.0865965138840768
1985,2006-05-01,J,0,0.06711131656254804
1986,2006-05-01,K,0,0.06877942812307297
1987,2006-05-01,L,0,0.06795532538266501
1988,2006-05-01,M,0,0.08083092217760371
1989,2006-05-01,N,0,0.09502050732700898
1990,2006-05-01,O,0,0.058659661811429384
1991,2006-05-01,P,0,0.09375998049181593
1992,2006-05-01,Q,0,0.05138265782526713
1993,2006-05-01,R,0,0.08301692979891112
1994,2006-05-01,S,0,0.07072194365948471
1995,2006-05-01,T,0,0.08956407761162469
1996,2006-05-01,U,0,0.08605990564654514
1997,2006-05-01,V,0,0.0740053903572592
1998,2006-05-01,W,0,0.08219320183612984
1999,2006-05-01,X,0,0.07508865653499727
2000,2006-05-01,Y,0,0.09057592353109417
2001,2006-05-01,Z,0,0.0738041992984116
2002,2006-06-01,A,0,0.0761577994996038
2003,2006-06-01,B,0,0.06252602932085893
2004,2006-06-01,C,0,0.08025215084052362
2005,2006-06-01,D,0,0.06514524043349176
2006,2006-06-01,E,0,0.07886420072714911
2007,2006-06-01,F,0,0.05848390577870349
2008,2006-06-01,G,0,0.05797345461705794
2009,2006-06-01,H,0,0.07085148705959968
2010,2006-06-01,I,0,0.07134097575552704
2011,2006-06-01,J,0,0.06340546324562696
2012,2006-06-01,K,0,0.056579842518334506
2013,2006-06-01,L,0,0.05196052696069486
2014,2006-06-01,M,0,0.05126159136439081
2015,2006-06-01,N,0,0.06357751450032378
2016,2006-06-01,O,0,0.07309267210809686
2017,2006-06-01,P,0,0.08631216406530635
2018,2006-06-01,Q,0,0.07374358503570046
2019,2006-06-01,R,0,0.09520254097176409
2020,2006-06-01,S,0,0.05176099022877036
2021,2006-06-01,T,0,0.05903303107703172
2022,2006-06-01,U,0,0.06692572463850714
2023,2006-06-01,V,0,0.07887480940325613
2024,2006-06-01,W,0,0.09263680789469712
2025,2006-06-01,X,0,0.06751009759782883
2026,2006-06-01,Y,0,0.063399434125221
2027,2006-06-01,Z,0,0.05309445844214479
2028,2006-07-01,A,0,0.0910651738849052
2029,2006-07-01,B,0,0.06898332216033395
2030,2006-07-01,C,0,0.07857750977084672
2031,2006-07-01,D,0,0.09917777090856103
2032,2006-07-01,E,0,0.05007972853021473
2033,2006-07-01,F,0,0.0572725070349433
2034,2006-07-01,G,0,0.08895554970096778
2035,2006-07-01,H,0,0.0902563742603919
2036,2006-07-01,I,0,0.08846235595163777
2037,2006-07-01,J,0,0.07684994455214147
2038,2006-07-01,K,0,0.0989428490511528
2039,2006-07-01,L,0,0.06980922799976604
2040,2006-07-01,M,0,0.08009718490565562
2041,2006-07-01,N,0,0.05316845022744242
2042,2006-07-01,O,0,0.07049287249536694
2043,2006-07-01,P,0,0.08612500437549611
2044,2006-07-01,Q,0,0.06193694203853497
2045,2006-07-01,R,0,0.09719137945365743
2046,2006-07-01,S,0,0.08433916838216446
2047,2006-07-01,T,0,0.06437876914287857
2048,2006-07-01,U,0,0.08844994613529282
2049,2006-07-01,V,0,0.05415823859040546
2050,2006-07-01,W,0,0.09873872112552283
2051,2006-07-01,X,0,0.052464262953677926
2052,2006-07-01,Y,0,0.09667279455743592
2053,2006-07-01,Z,0,0.06264269388741306
2054,2006-08-01,A,0,0.08789120538454454
2055,2006-08-01,B,0,0.050003684971655304
2056,2006-08-01,C,0,0.06271200445898
2057,2006-08-01,D,0,0.087455030332486
2058,2006-08-01,E,0,0.07661680354486612
2059,2006-08-01,F,0,0.05574760748185575
2060,2006-08-01,G,0,0.06968148729186377
2061,2006-08-01,H,0,0.06877746775422713
2062,2006-08-01,I,0,0.0784081122090475
2063,2006-08-01,J,0,0.08339885362301089
2064,2006-08-01,K,0,0.09204151212061251
2065,2006-08-01,L,0,0.07486156984886863
2066,2006-08-01,M,0,0.06960108586525851
2067,2006-08-01,N,0,0.057198826704769085
2068,2006-08-01,O,0,0.09024114824948612
2069,2006-08-01,P,0,0.085668520270728
2070,2006-08-01,Q,0,0.07043386987273427
2071,2006-08-01,R,0,0.07592161549713347
2072,2006-08-01,S,0,0.08325914222059444
2073,2006-08-01,T,0,0.058240279492376895
2074,2006-08-01,U,0,0.05135988972039601
2075,2006-08-01,V,0,0.06587518495933428
2076,2006-08-01,W,0,0.07977925098180816
2077,2006-08-01,X,0,0.07433030456407294
2078,2006-08-01,Y,0,0.08462773134315635
2079,2006-08-01,Z,0,0.09098449027872677
2080,2006-09-01,A,0,0.0744221233365138
2081,2006-09-01,B,0,0.05671335118589124
2082,2006-09-01,C,0,0.0925313999899483
2083,2006-09-01,D,0,0.07874951636370572
2084,2006-09-01,E,0,0.08699687403914354
2085,2006-09-01,F,0,0.08523323268041458
2086,2006-09-01,G,0,0.0984105885665621
2087,2006-09-01,H,0,0.0647653661167907
2088,2006-09-01,I,0,0.0852653386389631
2089,2006-09-01,J,0,0.06828381665629592
2090,2006-09-01,K,0,0.06977053604593209
2091,2006-09-01,L,0,0.06152973183293608
2092,2006-09-01,M,0,0.0672005087825427
2093,2006-09-01,N,0,0.09741483758291317
2094,2006-09-01,O,0,0.06462854234738005
2095,2006-09-01,P,0,0.062299530297829336
2096,2006-09-01,Q,0,0.0791568989236911
2097,2006-09-01,R,0,0.06290179783708774
2098,2006-09-01,S,0,0.07366928627971475
2099,2006-09-01,T,0,0.09170881282781185
2100,2006-09-01,U,0,0.06152001571535878
2101,2006-09-01,V,0,0.07133457060919601
2102,2006-09-01,W,0,0.0805244867510016
2103,2006-09-01,X,0,0.07728144622867428
2104,2006-09-01,Y,0,0.09873616187076187
2105,2006-09-01,Z,0,0.08401851271975976
2106,2006-10-01,A,0,0.086997312102422
2107,2006-10-01,B,0,0.09834779739833667
2108,2006-10-01,C,0,0.07072190126142605
2109,2006-10-01,D,0,0.06776899075305257
2110,2006-10-01,E,0,0.05219312148831913
2111,2006-10-01,F,0,0.05921021532594136
2112,2006-10-01,G,0,0.061859481602583796
2113,2006-10-01,H,0,0.059175223353566925
2114,2006-10-01,I,0,0.08773919465982823
2115,2006-10-01,J,0,0.07679414906380559
2116,2006-10-01,K,0,0.08338169007292337
2117,2006-10-01,L,0,0.09102310804196868
2118,2006-10-01,M,0,0.06153869706429474
2119,2006-10-01,N,0,0.06629619699107496
2120,2006-10-01,O,0,0.08541801335182984
2121,2006-10-01,P,0,0.06963794729522364
2122,2006-10-01,Q,0,0.05146354700505221
2123,2006-10-01,R,0,0.0717477609513439
2124,2006-10-01,S,0,0.09541365432077072
2125,2006-10-01,T,0,0.07045107557964374
2126,2006-10-01,U,0,0.06661244582213735
2127,2006-10-01,V,0,0.09947625414725136
2128,2006-10-01,W,0,0.08222077821185067
2129,2006-10-01,X,0,0.06829990132355905
2130,2006-10-01,Y,0,0.05510097656819037
2131,2006-10-01,Z,0,0.08939247224732107
2132,2006-11-01,A,0,0.08540374667438788
2133,2006-11-01,B,0,0.09609578996242825
2134,2006-11-01,C,0,0.06086378150140042
2135,2006-11-01,D,0,0.0557462174994116
2136,2006-11-01,E,0,0.08620362632045318
2137,2006-11-01,F,0,0.06016979209993478
2138,2006-11-01,G,0,0.058805191889474806
2139,2006-11-01,H,0,0.0659903667698036
2140,2006-11-01,I,0,0.09084125707392189
2141,2006-11-01,J,0,0.07697683025548155
2142,2006-11-01,K,0,0.05229251775511405
2143,2006-11-01,L,0,0.07319473373296587
2144,2006-11-01,M,0,0.08419898056832376
2145,2006-11-01,N,0,0.07691842192345079
2146,2006-11-01,O,0,0.0786225109078278
2147,2006-11-01,P,0,0.061238866419633234
2148,2006-11-01,Q,0,0.09238696657976742
2149,2006-11-01,R,0,0.07806993587955621
2150,2006-11-01,S,0,0.08566230065203384
2151,2006-11-01,T,0,0.09909321085066514
2152,2006-11-01,U,0,0.07140993288372662
2153,2006-11-01,V,0,0.09405333063382543
2154,2006-11-01,W,0,0.050364050697056253
2155,2006-11-01,X,0,0.051670364630756006
2156,2006-11-01,Y,0,0.07951399608644086
2157,2006-11-01,Z,0,0.06557246977711004
2158,2006-12-01,A,0,0.062413828350985016
2159,2006-12-01,B,0,0.06389676786044793
2160,2006-12-01,C,0,0.06592014673052939
2161,2006-12-01,D,0,0.08644738480717115
2162,2006-12-01,E,0,0.07845979861154723
2163,2006-12-01,F,0,0.08945179862796668
2164,2006-12-01,G,0,0.0915098289917526
2165,2006-12-01,H,0,0.09214674296506412
2166,2006-12-01,I,0,0.07073220745874438
2167,2006-12-01,J,0,0.07106366981582055
2168,2006-12-01,K,0,0.0963132940070292
2169,2006-12-01,L,0,0.08308817973022053
2170,2006-12-01,M,0,0.05402335919895694
2171,2006-12-01,N,0,0.07710934770462342
2172,2006-12-01,O,0,0.06780036298174535
2173,2006-12-01,P,0,0.09937174948581816
2174,2006-12-01,Q,0,0.050682770323114634
2175,2006-12-01,R,0,0.0806090436535279
2176,2006-12-01,S,0,0.0861811547199429
2177,2006-12-01,T,0,0.06444533856786777
2178,2006-12-01,U,0,0.09868207591282661
2179,2006-12-01,V,0,0.09297683135108557
2180,2006-12-01,W,0,0.09578264204929063
2181,2006-12-01,X,0,0.05096160296757743
2182,2006-12-01,Y,0,0.07849360756574045
2183,2006-12-01,Z,0,0.06473251209772735
2184,2007-01-01,A,0,0.09245143174678315
2185,2007-01-01,B,0,0.08164248284574813
2186,2007-01-01,C,0,0.07694385021605549
2187,2007-01-01,D,0,0.05572940848378029
2188,2007-01-01,E,0,0.07701114023930955
2189,2007-01-01,F,0,0.08159520731782133
2190,2007-01-01,G,0,0.09779561546551023
2191,2007-01-01,H,0,0.07925255052119348
2192,2007-01-01,I,0,0.09837003008728273
2193,2007-01-01,J,0,0.09808030578033311
2194,2007-01-01,K,0,0.08251001679167988
2195,2007-01-01,L,0,0.07529539920590445
2196,2007-01-01,M,0,0.07330108719130247
2197,2007-01-01,N,0,0.09451892805578914
2198,2007-01-01,O,0,0.05141283414858784
2199,2007-01-01,P,0,0.05569040990117858
2200,2007-01-01,Q,0,0.055103586455957594
2201,2007-01-01,R,0,0.08784676625605274
2202,2007-01-01,S,0,0.06698255119262675
2203,2007-01-01,T,0,0.08189842723703505
2204,2007-01-01,U,0,0.08018914519212829
2205,2007-01-01,V,0,0.0692913984871266
