date,city,region,treated,tau,engagement,post
2021-05-24,37,S,1,2.416471424831626,10.5223391958647,1
2021-05-25,37,W,1,1.9139205020152028,37.08619440028052,1
2021-05-26,37,S,1,4.195733040353763,77.40258764306677,1
2021-05-27,37,E,1,0.7266334621025206,81.47464379538486,1
2021-05-28,37,W,1,2.5284837189068696,28.2220787886175,1
2021-05-29,37,W,1,0.3102070847827715,96.3139597184267,1
2021-05-30,37,S,1,0.3557783943895487,55.2162514132114,1
2021-05-31,37,E,1,2.869329248385481,92.52808741166524,1
2021-06-01,37,E,1,2.830092124439105,73.6088753675468,1
2021-05-01,38,E,0,4.390167564222285,75.01900807201717,0
2021-05-02,38,S,0,2.7893683783003658,17.653925917546403,0
2021-05-03,38,N,0,4.798955102024251,29.79920142072376,0
2021-05-04,38,N,0,0.2434742419996488,10.793334996502535,0
2021-05-05,38,N,0,0.4900384239037053,74.45148764290637,0
2021-05-06,38,W,0,0.2203293078519069,40.9994459585659,0
2021-05-07,38,W,0,0.9263842516677,80.79872644687121,0
2021-05-08,38,W,0,2.7063505547083904,40.50425979433236,0
2021-05-09,38,N,0,3.22786090713714,83.7400377068975,0
2021-05-10,38,N,0,0.227925789743344,21.76284283734817,0
2021-05-11,38,N,0,4.729854449227997,25.60358410817574,0
2021-05-12,38,N,0,4.210826883251905,40.678888562554285,0
2021-05-13,38,N,0,1.4830624107854655,46.7638649994046,0
2021-05-14,38,E,0,0.3859376511323398,41.38325297586805,0
2021-05-15,38,E,0,0.8494353660952864,78.72823292708979,1
2021-05-16,38,E,0,0.6347220687748634,18.725625336404324,1
2021-05-17,38,W,0,0.6164188964947342,41.60953176746392,1
2021-05-18,38,W,0,2.5928084433286696,85.35159995639134,1
2021-05-19,38,W,0,1.2292372124670017,16.01173695359548,1
2021-05-20,38,W,0,1.7906985826457222,94.81091569042216,1
2021-05-21,38,S,0,4.947526666921612,98.76851580448115,1
2021-05-22,38,W,0,3.421571244626724,17.97113564425721,1
2021-05-23,38,W,0,4.744903335235007,36.21452700301633,1
2021-05-24,38,E,0,0.712782775165578,43.51605994318206,1
2021-05-25,38,N,0,1.9106973741628464,79.87522317874534,1
2021-05-26,38,W,0,2.773659016411772,63.633413090506046,1
2021-05-27,38,E,0,0.3837903094436901,67.99291304433106,1
2021-05-28,38,W,0,0.0209372181397893,78.17588405366554,1
2021-05-29,38,S,0,3.3521716689845875,20.618109949332315,1
2021-05-30,38,W,0,3.2090975840071767,84.98885112192362,1
2021-05-31,38,W,0,2.0539440499980586,73.50578237621296,1
2021-06-01,38,W,0,2.448220380160163,61.96075526767333,1
2021-05-01,39,E,0,2.077215002960448,90.0761801304751,0
2021-05-02,39,N,0,0.1200252242244442,73.02757184954264,0
2021-05-03,39,W,0,1.676858031087312,28.152996636792288,0
2021-05-04,39,E,0,0.8854112769864492,48.67708429681001,0
2021-05-05,39,S,0,0.4921209455068437,54.463858024216,0
2021-05-06,39,S,0,4.783602169446749,14.969586407536507,0
2021-05-07,39,N,0,2.996798625210828,95.91737620240502,0
2021-05-08,39,W,0,3.643281421183013,21.571953471719063,0
2021-05-09,39,W,0,1.5768187163305876,72.77151405040541,0
2021-05-10,39,E,0,1.965735647470076,55.560793248179216,0
2021-05-11,39,E,0,1.1846199694836177,12.306902489598032,0
2021-05-12,39,E,0,0.4848283548271237,93.22727282779256,0
2021-05-13,39,W,0,0.895158187207919,86.66531279370399,0
2021-05-14,39,W,0,3.987570226482429,57.1832135113452,0
2021-05-15,39,W,0,3.3877290259188797,30.604810252550077,1
2021-05-16,39,S,0,2.7346443799273845,20.94606016120848,1
2021-05-17,39,W,0,2.37544936433384,42.7053231488914,1
2021-05-18,39,N,0,4.612171418280623,32.988545294148146,1
2021-05-19,39,E,0,0.363674738893342,55.60220809056688,1
2021-05-20,39,S,0,1.4030040661895795,96.9768366511086,1
2021-05-21,39,S,0,1.7496892678535705,61.745814390667725,1
2021-05-22,39,W,0,3.912129061063939,90.0937950301088,1
2021-05-23,39,E,0,4.962573100809856,68.57909537461995,1
2021-05-24,39,S,0,1.203352573785765,52.77218739284804,1
2021-05-25,39,S,0,4.371536670685403,86.91468064600342,1
2021-05-26,39,E,0,4.153113802158956,52.423129915569774,1
2021-05-27,39,N,0,1.1232869882088332,88.17653534593249,1
2021-05-28,39,W,0,1.996662900996113,36.24190926181888,1
2021-05-29,39,S,0,2.048364346462596,21.59317663866893,1
2021-05-30,39,N,0,4.891103342632792,86.97830179266445,1
2021-05-31,39,W,0,0.9044595068944916,62.86736474134001,1
2021-06-01,39,S,0,3.99578985552391,90.01831584240641,1
2021-05-01,40,S,0,1.6709635708655497,94.40444862931447,0
2021-05-02,40,E,0,3.654351728880802,14.826555133430425,0
2021-05-03,40,W,0,2.1000550214783145,55.08723716729815,0
2021-05-04,40,W,0,2.8917988155827,43.746809416707634,0
2021-05-05,40,E,0,4.163058866630656,66.32725573631055,0
2021-05-06,40,E,0,4.0208278249194205,81.42320774820912,0
2021-05-07,40,N,0,4.332115917698501,35.2531194376932,0
2021-05-08,40,W,0,0.2980866267232951,60.11185459358545,0
2021-05-09,40,N,0,3.460252765198724,73.78557219144096,0
2021-05-10,40,N,0,0.6999368836088143,22.09879745521606,0
2021-05-11,40,S,0,2.0790928400920548,83.26602153561402,0
2021-05-12,40,S,0,2.7429420752734424,64.54986398676758,0
2021-05-13,40,W,0,2.0136974237341536,95.45836934022866,0
2021-05-14,40,N,0,2.5980583790150376,40.55760272176239,0
2021-05-15,40,S,0,4.982631543993096,19.73313481034788,1
2021-05-16,40,W,0,0.6760865685642736,55.58510809332328,1
2021-05-17,40,N,0,3.377280226682128,17.722969453849498,1
2021-05-18,40,N,0,1.980004831928076,97.2573870991606,1
2021-05-19,40,S,0,0.6650489945366439,13.48164624314724,1
2021-05-20,40,E,0,0.7936838168715477,77.81535109965772,1
2021-05-21,40,W,0,4.746365531228085,57.25921583280197,1
2021-05-22,40,S,0,4.3980074835588105,43.17585872484598,1
2021-05-23,40,N,0,4.5352098020751095,15.92579480577892,1
2021-05-24,40,N,0,4.957663879136932,65.9950231756247,1
2021-05-25,40,N,0,1.0415769500425898,62.66982964518597,1
2021-05-26,40,N,0,1.7771966868203086,35.27949457608398,1
2021-05-27,40,S,0,3.3460951496243334,91.91995312692808,1
2021-05-28,40,S,0,2.419012699303236,37.36990066085532,1
2021-05-29,40,E,0,2.0919476668916674,50.47528695328956,1
2021-05-30,40,S,0,1.7890562466779651,58.93862103267901,1
2021-05-31,40,E,0,2.968903159717261,19.02086903586575,1
2021-06-01,40,N,0,2.87796714320041,93.89455472922693,1
2021-05-01,41,S,0,0.8072891703212004,43.7082537205937,0
2021-05-02,41,E,0,2.358699187592195,17.270129248690925,0
2021-05-03,41,S,0,2.7673588810492493,44.8562056307797,0
2021-05-04,41,N,0,2.851434693656953,64.01822923833225,0
2021-05-05,41,S,0,1.050535964561759,56.228740463919664,0
2021-05-06,41,E,0,3.711356961261434,72.50877766335466,0
2021-05-07,41,S,0,0.1259954741053481,14.993554786111956,0
2021-05-08,41,S,0,1.7741592777158133,35.60865492448505,0
2021-05-09,41,N,0,3.901063242678168,83.7307519156092,0
2021-05-10,41,S,0,2.819464605277012,17.190431901222478,0
2021-05-11,41,E,0,1.305812162554301,86.99373592263618,0
2021-05-12,41,S,0,3.4747655967152387,18.27064828693956,0
2021-05-13,41,N,0,2.836954720780367,85.10087934025266,0
2021-05-14,41,N,0,3.981218047281936,42.4709560970854,0
2021-05-15,41,W,0,3.675125930949117,65.09881569314942,1
2021-05-16,41,S,0,3.0505396101811733,23.759840408319835,1
2021-05-17,41,W,0,2.44088837655407,15.955184955266276,1
2021-05-18,41,W,0,0.665910628337617,29.43443836181216,1
2021-05-19,41,E,0,1.306665089426919,21.5068436117826,1
2021-05-20,41,W,0,2.0954973645854262,38.11653079116686,1
2021-05-21,41,S,0,2.9964964350319434,56.29449218599181,1
2021-05-22,41,N,0,2.568539276076524,62.98835172085086,1
2021-05-23,41,E,0,1.4409226297976474,81.08812966417686,1
2021-05-24,41,W,0,0.0323217889485527,69.06159039235229,1
2021-05-25,41,E,0,2.481196109504069,64.78824926165976,1
2021-05-26,41,W,0,1.4281299428112155,47.06038247371972,1
2021-05-27,41,N,0,3.673041503552676,52.64275914641248,1
2021-05-28,41,E,0,0.1197313263524174,47.306874645116295,1
2021-05-29,41,N,0,2.9241390565289542,85.79494270552448,1
2021-05-30,41,W,0,4.707371187530328,30.700040729355987,1
2021-05-31,41,E,0,0.8720463355574976,10.514883838776816,1
2021-06-01,41,N,0,2.358247453752977,68.61879075036154,1
2021-05-01,42,N,1,0.4571099590856908,28.221596527494825,0
2021-05-02,42,N,1,3.1284095613067637,90.11036226788283,0
2021-05-03,42,W,1,2.752658402981128,87.31416967359904,0
2021-05-04,42,W,1,2.0368276210641616,16.905463473538532,0
2021-05-05,42,W,1,2.606885107368706,19.57495648726696,0
2021-05-06,42,E,1,4.482873292345051,54.56544330219997,0
2021-05-07,42,S,1,0.9814715115553352,64.83003964924191,0
2021-05-08,42,W,1,0.1128225585267361,34.74175037340167,0
2021-05-09,42,N,1,4.308324423495505,74.51179450294336,0
2021-05-10,42,W,1,2.885585411939533,63.54244188269844,0
2021-05-11,42,E,1,4.453292277309212,39.23416987736992,0
2021-05-12,42,W,1,2.984726117065863,12.283433923808404,0
2021-05-13,42,W,1,4.050805449798513,77.51352531686659,0
2021-05-14,42,E,1,2.14836681677574,29.327829924257443,0
2021-05-15,42,W,1,3.749299656441344,85.10263691163655,1
2021-05-16,42,S,1,4.56520733444928,47.82612340488296,1
2021-05-17,42,E,1,2.8606148186110314,61.936969836858886,1
2021-05-18,42,N,1,0.9039257528118976,88.56538573681017,1
2021-05-19,42,S,1,1.3439880751509907,87.7260700827958,1
2021-05-20,42,E,1,0.9932228844870288,43.4367617719216,1
2021-05-21,42,E,1,1.2342851379786646,28.80000034433588,1
2021-05-22,42,N,1,1.5320772467551818,79.76314699557352,1
2021-05-23,42,N,1,2.7756689337659424,48.9772183241918,1
2021-05-24,42,E,1,2.939958147319164,27.283779420310367,1
2021-05-25,42,S,1,2.132498736209305,91.39828080854352,1
2021-05-26,42,E,1,3.077103899104177,27.829377481697865,1
2021-05-27,42,E,1,0.4078746280568296,12.322645137210795,1
2021-05-28,42,N,1,0.4389411852907998,11.825197639067795,1
2021-05-29,42,S,1,0.8591473017882922,66.00838208088379,1
2021-05-30,42,W,1,2.590387490201724,69.55075546457773,1
2021-05-31,42,E,1,1.0699733934915678,37.99375345512856,1
2021-06-01,42,W,1,1.4164220174628863,38.800989032235705,1
2021-05-01,43,N,1,2.0015641808649702,40.55445235539485,0
2021-05-02,43,E,1,4.059330620051899,71.21426920829907,0
2021-05-03,43,W,1,0.0693106795643005,15.232041192414574,0
2021-05-04,43,S,1,3.246894101183112,93.62047174221932,0
2021-05-05,43,N,1,3.3443826552034266,30.02689397597018,0
2021-05-06,43,W,1,3.9932789017831833,99.9705884717883,0
2021-05-07,43,E,1,4.663764695301566,25.43704244084683,0
2021-05-08,43,S,1,0.1006892447464491,79.43918115811397,0
2021-05-09,43,E,1,0.7689185275660809,30.10712904366625,0
2021-05-10,43,N,1,4.4308564702799655,17.276212147892856,0
2021-05-11,43,E,1,2.292592810935077,88.7439991915584,0
2021-05-12,43,W,1,2.822953194667317,87.28761332718027,0
2021-05-13,43,S,1,3.315136018615737,46.32133532046412,0
2021-05-14,43,E,1,3.395333022478187,73.21565282863841,0
2021-05-15,43,S,1,4.6587020165825415,60.135933941552544,1
2021-05-16,43,W,1,4.984747087058349,86.76605023063739,1
2021-05-17,43,E,1,3.600787304654701,38.3550372386789,1
2021-05-18,43,E,1,1.436106046025754,57.13051599990867,1
2021-05-19,43,W,1,4.398762011471718,53.68351340840954,1
2021-05-20,43,W,1,0.246104572703808,41.851524363117285,1
2021-05-21,43,S,1,1.1554042643724811,90.2309558100735,1
2021-05-22,43,S,1,4.486928587318574,24.929013219628192,1
2021-05-23,43,N,1,1.2809575721967748,23.455777556862653,1
2021-05-24,43,N,1,1.1032552981087425,61.921858179047625,1
2021-05-25,43,S,1,0.6906264657012362,69.17448069864477,1
2021-05-26,43,E,1,4.295558788234582,27.515732889210867,1
2021-05-27,43,S,1,2.5002912959554333,45.16456980291617,1
2021-05-28,43,S,1,3.374466015270774,95.19074586808694,1
2021-05-29,43,E,1,1.1953319203751485,32.19556804216066,1
2021-05-30,43,S,1,3.7902021050560815,70.15246319056547,1
2021-05-31,43,W,1,3.800027724810493,76.61344543278317,1
2021-06-01,43,N,1,1.5629901245415008,50.33158295186436,1
2021-05-01,44,N,1,2.0534131650514142,94.37733880836248,0
2021-05-02,44,S,1,1.0484513871510042,76.29910616969114,0
2021-05-03,44,W,1,4.882805116614522,51.213212187480806,0
2021-05-04,44,N,1,3.228012885292058,61.24016815984846,0
2021-05-05,44,S,1,4.672719403577577,72.33520990825906,0
2021-05-06,44,S,1,1.516927718145666,63.29711623862964,0
2021-05-07,44,N,1,3.9094545649844488,89.08278254434683,0
2021-05-08,44,W,1,3.82929321942371,42.1199796052361,0
2021-05-09,44,W,1,3.458278259332708,36.98971660502245,0
2021-05-10,44,S,1,4.828194876334003,29.24550005457379,0
2021-05-11,44,W,1,1.9677766805315775,13.400467125813565,0
2021-05-12,44,E,1,0.6535866179487865,13.87125679420498,0
2021-05-13,44,W,1,3.358544296220304,88.30496737983545,0
2021-05-14,44,S,1,3.646549002386031,71.05538317653165,0
2021-05-15,44,N,1,2.875302867294073,69.44791738928376,1
2021-05-16,44,S,1,1.0340894656669812,65.31785370413974,1
2021-05-17,44,W,1,2.522279708346777,86.42972302246943,1
2021-05-18,44,E,1,1.560948682845647,53.22402330990647,1
2021-05-19,44,N,1,2.137332640833445,88.33697457024702,1
2021-05-20,44,E,1,3.2260928792233194,42.35005235640153,1
2021-05-21,44,S,1,3.7260737134541726,93.40367539051816,1
2021-05-22,44,E,1,1.1611234545067155,72.87912820731161,1
2021-05-23,44,W,1,2.026626803234767,33.14594224219846,1
2021-05-24,44,W,1,1.3458078549581458,60.76764295197626,1
2021-05-25,44,W,1,0.9931580693093456,57.972750533943,1
2021-05-26,44,N,1,3.916936099979192,22.410893955730057,1
2021-05-27,44,S,1,4.546263472184962,63.21186151755527,1
2021-05-28,44,W,1,1.851160928422884,38.33070613452622,1
2021-05-29,44,W,1,3.7563946218688335,14.71138901286422,1
2021-05-30,44,N,1,4.484976446822055,95.37905419359085,1
2021-05-31,44,W,1,4.230621052651157,67.7341332157859,1
2021-06-01,44,S,1,0.9140669426961296,88.92270386837623,1
2021-05-01,45,E,0,4.781459407566807,70.84504045119277,0
2021-05-02,45,W,0,1.8833822021473123,42.12853229261017,0
2021-05-03,45,E,0,1.6962033058691817,56.14192650959303,0
2021-05-04,45,N,0,0.3121566363889017,70.81720843124594,0
2021-05-05,45,N,0,2.430868270524415,96.42270926812938,0
2021-05-06,45,W,0,0.5450680782046435,32.830251320952684,0
2021-05-07,45,S,0,1.24269910463713,88.7479352761706,0
2021-05-08,45,E,0,1.5847131088364068,93.16700247648424,0
2021-05-09,45,S,0,4.0441316174584205,70.3373963193061,0
2021-05-10,45,E,0,4.377443251979482,93.8139964661204,0
2021-05-11,45,S,0,1.5123315873073484,45.80907287296316,0
2021-05-12,45,E,0,4.2934906062228695,95.77145584363984,0
2021-05-13,45,W,0,4.286154686848955,73.25045894493775,0
2021-05-14,45,N,0,3.823254751924368,13.78051906769307,0
2021-05-15,45,E,0,0.7334755700759077,91.61855486371476,1
2021-05-16,45,N,0,3.451614234503645,53.60255281298733,1
2021-05-17,45,E,0,4.725120322902844,51.42942863000496,1
2021-05-18,45,W,0,3.412702393835785,60.981994538167086,1
2021-05-19,45,W,0,1.6580842455391698,23.444609209410515,1
2021-05-20,45,E,0,2.502896587154156,52.224944371065874,1
2021-05-21,45,S,0,3.228625216755268,84.80144950459712,1
2021-05-22,45,N,0,2.5528520436425177,11.39342132237638,1
2021-05-23,45,S,0,0.5997647086548491,34.562544429193416,1
2021-05-24,45,E,0,1.5603202232601032,10.22091277994598,1
2021-05-25,45,S,0,4.011980152768163,47.41401782348635,1
2021-05-26,45,N,0,4.307090230477587,75.54839594443612,1
2021-05-27,45,N,0,0.6865001635778512,81.88946462031657,1
2021-05-28,45,W,0,4.761933761993623,95.0670785014306,1
2021-05-29,45,S,0,1.6441130892430469,64.76541516737078,1
2021-05-30,45,E,0,3.3115686936536,32.91641799876059,1
2021-05-31,45,S,0,3.7591257297834058,93.1733154223029,1
2021-06-01,45,N,0,4.059731173189417,79.77841784923385,1
2021-05-01,46,N,0,4.728748511129651,61.698563470283005,0
2021-05-02,46,W,0,1.5645977401441131,72.60761941470423,0
2021-05-03,46,N,0,4.292532272757772,93.18847195066864,0
2021-05-04,46,S,0,0.6584345171810352,74.11546256256295,0
2021-05-05,46,N,0,3.5252045317679634,43.15370568262606,0
2021-05-06,46,W,0,3.7098886475699295,74.1725382060187,0
2021-05-07,46,W,0,3.3886162060066023,13.625034646184908,0
2021-05-08,46,S,0,1.261573680675765,44.77740056475231,0
2021-05-09,46,S,0,4.365215735076017,46.56907286610213,0
2021-05-10,46,S,0,0.844292316851975,25.01544109787512,0
2021-05-11,46,W,0,0.2681739576041542,12.077693249659315,0
2021-05-12,46,W,0,3.587324953059561,22.004311297396853,0
2021-05-13,46,S,0,2.3773785761636685,68.91593462173495,0
2021-05-14,46,W,0,4.24549009979338,82.20599347273188,0
2021-05-15,46,E,0,1.9169857052912944,98.93831434542768,1
2021-05-16,46,N,0,0.8413929425385641,41.17271527976449,1
2021-05-17,46,W,0,4.182210962349348,63.944130003499154,1
2021-05-18,46,W,0,2.7445481582003586,94.34304701336096,1
2021-05-19,46,S,0,0.9459789619517744,25.033760320433736,1
2021-05-20,46,S,0,3.6019199929322285,74.58810277084685,1
2021-05-21,46,S,0,2.5555681924475024,77.94808598342469,1
2021-05-22,46,S,0,3.021564911201599,18.007798228240453,1
2021-05-23,46,E,0,2.3044916910329096,87.51244466647586,1
2021-05-24,46,N,0,4.143544919090032,83.17945423997595,1
2021-05-25,46,W,0,4.147813578415249,13.0062705919691,1
2021-05-26,46,W,0,3.546944109121931,18.197597339204638,1
2021-05-27,46,W,0,0.5270068869823114,14.421420450266709,1
2021-05-28,46,E,0,4.194269309520344,40.1269178619426,1
2021-05-29,46,N,0,3.355064902664549,55.83600916119335,1
2021-05-30,46,E,0,3.485120830021497,57.91129551591659,1
2021-05-31,46,E,0,1.814914202019358,34.09000837924984,1
2021-06-01,46,E,0,4.396397780785033,92.04371979042467,1
2021-05-01,47,E,0,3.6268580011742872,43.14365108847219,0
2021-05-02,47,S,0,0.5629523326459723,14.099514036881724,0
2021-05-03,47,W,0,2.038890172030813,37.02044003872477,0
2021-05-04,47,N,0,4.431901809800708,57.799848028974,0
2021-05-05,47,N,0,0.2359835084868949,46.73996403294088,0
2021-05-06,47,W,0,4.807083098210248,34.64582671893332,0
2021-05-07,47,S,0,3.395812841597814,21.81909247878857,0
2021-05-08,47,S,0,3.156879888216883,83.72480500866068,0
2021-05-09,47,W,0,1.3527962824399569,99.65307179117728,0
2021-05-10,47,N,0,1.243958943695885,39.65879201714938,0
2021-05-11,47,S,0,4.710291097442977,44.34589397589436,0
2021-05-12,47,N,0,1.4913622711706136,65.62337722092613,0
2021-05-13,47,W,0,3.877526483594997,74.65973272619871,0
2021-05-14,47,E,0,1.965608991035396,45.28265813232321,0
2021-05-15,47,N,0,0.6962703539235199,91.44365652836338,1
2021-05-16,47,E,0,0.0535764884767947,60.40035903060265,1
2021-05-17,47,S,0,2.721286685076254,50.53510687653379,1
2021-05-18,47,E,0,4.878894092744663,68.20054778439146,1
2021-05-19,47,W,0,1.8456809690460223,95.75234634242558,1
2021-05-20,47,E,0,1.785961669965224,81.50970649795349,1
2021-05-21,47,W,0,1.7204580892472103,13.60118174816119,1
2021-05-22,47,E,0,2.602719186524292,39.90789196659637,1
2021-05-23,47,W,0,2.203324417121468,52.34902164561005,1
2021-05-24,47,W,0,4.399573133635072,38.30658149881947,1
2021-05-25,47,S,0,2.5276039586174512,73.01688047474109,1
2021-05-26,47,N,0,2.538789190942844,84.36422348763229,1
2021-05-27,47,W,0,0.691857973602783,75.82105856667444,1
2021-05-28,47,S,0,4.91369770455193,99.03999581454477,1
2021-05-29,47,N,0,1.2498644543441484,34.52928831037262,1
2021-05-30,47,W,0,0.3668203372980133,88.74905455219793,1
2021-05-31,47,E,0,3.315731244876044,78.99603986570375,1
2021-06-01,47,W,0,2.976831850784363,42.59608818023315,1
2021-05-01,48,W,0,2.0757282699637285,76.07120892912718,0
2021-05-02,48,N,0,2.1109611694033905,19.366836077642223,0
2021-05-03,48,E,0,3.925319605232156,81.0400134106497,0
2021-05-04,48,E,0,0.9785632004982452,57.909754232839234,0
2021-05-05,48,E,0,4.101266594724448,36.30611554383279,0
2021-05-06,48,S,0,3.2437355694750907,69.01995716057621,0
2021-05-07,48,W,0,2.094848868897622,67.74579988429682,0
2021-05-08,48,N,0,2.290143082919343,28.853760044763973,0
2021-05-09,48,E,0,1.283236035930479,12.735767333037352,0
2021-05-10,48,W,0,3.760571663484874,49.02603282115065,0
2021-05-11,48,E,0,2.564373711526339,61.25606824099791,0
2021-05-12,48,W,0,1.604272713749218,88.89447505335386,0
2021-05-13,48,W,0,2.980250578804751,93.53951160828348,0
2021-05-14,48,E,0,4.978672260256615,57.59246963410897,0
2021-05-15,48,N,0,2.176311398282769,77.84231353916904,1
2021-05-16,48,N,0,4.603457003893098,49.537294509519725,1
2021-05-17,48,W,0,1.7250841996228303,77.14739409156037,1
2021-05-18,48,S,0,0.2736635346249294,28.432137244525023,1
2021-05-19,48,W,0,1.0212105318421445,43.39582613231783,1
2021-05-20,48,W,0,2.093475716638421,67.08051989322533,1
2021-05-21,48,E,0,1.098174642972845,11.634216904637094,1
2021-05-22,48,W,0,0.0011351910912776,75.02151793050587,1
2021-05-23,48,N,0,4.575007688737636,85.198195114135,1
2021-05-24,48,E,0,4.219397056154645,45.92274949845563,1
2021-05-25,48,E,0,3.711461157434736,50.31481754594479,1
2021-05-26,48,N,0,0.8390729782301432,86.61539909948779,1
2021-05-27,48,S,0,0.6018178810499303,79.80891717934301,1
2021-05-28,48,S,0,0.3380237473619157,35.933454013003754,1
2021-05-29,48,S,0,3.620145943864606,39.1578495905385,1
2021-05-30,48,W,0,4.644039803439426,71.0990409151537,1
2021-05-31,48,W,0,2.152679104565185,60.68782832033451,1
2021-06-01,48,N,0,0.5957033599802408,24.600661398684725,1
2021-05-01,49,E,0,2.5619641036605327,37.893691830624974,0
2021-05-02,49,W,0,1.7441595372931509,90.99849491907888,0
2021-05-03,49,E,0,1.8741246217499885,71.93569930500371,0
2021-05-04,49,N,0,3.106653120778536,98.73768859169677,0
2021-05-05,49,E,0,3.593590566311012,79.03112769826924,0
2021-05-06,49,E,0,0.5530179943658042,94.77769889292313,0
2021-05-07,49,S,0,0.1779511540323819,29.456971648342787,0
2021-05-08,49,S,0,4.971651513428574,79.43363873352331,0
2021-05-09,49,W,0,1.1636417445777592,11.819576813301769,0
2021-05-10,49,W,0,0.2691526245422954,70.36840195403806,0
2021-05-11,49,E,0,0.9493766454796,52.23540503082173,0
2021-05-12,49,S,0,0.1947892317423211,41.208406472806175,0
2021-05-13,49,N,0,1.9590544730858583,87.61639170637802,0
2021-05-14,49,E,0,4.012008922256621,86.88409233917776,0
2021-05-15,49,E,0,1.706222248788603,12.00715344087792,1
2021-05-16,49,S,0,2.2209170343918325,64.85546102044879,1
2021-05-17,49,N,0,3.3779338678371937,43.10490018888608,1
2021-05-18,49,N,0,2.544470350349401,47.40949013504042,1
2021-05-19,49,E,0,4.307228430106621,84.88366652968983,1
2021-05-20,49,W,0,4.330178375228782,37.885579437491046,1
2021-05-21,49,E,0,0.0495534774557682,94.8743929573858,1
2021-05-22,49,N,0,3.890231532415996,26.16704437349267,1
2021-05-23,49,E,0,2.303668001208369,69.645018103136,1
2021-05-24,49,N,0,4.944202706518316,70.48945603123883,1
2021-05-25,49,S,0,2.4161603793771755,32.69756452851264,1
2021-05-26,49,N,0,4.934479726941488,39.22755480704818,1
2021-05-27,49,S,0,3.772846806028683,85.13186433219464,1
2021-05-28,49,N,0,1.2430244230665315,78.56247294594571,1
2021-05-29,49,N,0,2.6919748964347883,39.61862922832836,1
2021-05-30,49,W,0,4.960678197392914,58.05608922414405,1
2021-05-31,49,N,0,4.287653038759618,15.551226662778593,1
2021-06-01,49,S,0,0.4868344689561055,28.78712941587663,1
2021-05-01,50,E,1,3.5318599840499805,53.72385029743592,0
2021-05-02,50,W,1,1.7278979293540653,17.737636175129044,0
2021-05-03,50,N,1,0.0349113094017405,85.89991194027438,0
2021-05-04,50,E,1,2.017404845134998,74.62055890968831,0
2021-05-05,50,E,1,1.1737721086248565,94.92703035836452,0
2021-05-06,50,N,1,4.094346352602358,72.41202153676244,0
2021-05-07,50,W,1,1.6866530442288274,94.6361235035967,0
2021-05-08,50,E,1,4.137618469769086,59.90613001218685,0
2021-05-09,50,W,1,0.0029896941739765,64.01967499557725,0
2021-05-10,50,N,1,1.5390957501305955,97.92739491636348,0
2021-05-11,50,N,1,1.2058260715388096,67.79162321778344,0
2021-05-12,50,W,1,1.1678368053430548,12.770791197467194,0
2021-05-13,50,W,1,0.3409330988273135,75.14224989674709,0
2021-05-14,50,W,1,0.9356213520525086,91.4921822923674,0
2021-05-15,50,N,1,2.777747849428099,81.60222248148939,1
2021-05-16,50,W,1,1.4568053641887224,62.54499453628804,1
2021-05-17,50,S,1,2.08697391164574,70.41731617841647,1
2021-05-18,50,N,1,1.884334401735943,99.11726103265046,1
2021-05-19,50,W,1,4.379524624999473,18.15958796584045,1
2021-05-20,50,E,1,4.526494995052578,70.05203457699156,1
2021-05-21,50,S,1,2.4647848582793004,35.50579251135345,1
2021-05-22,50,W,1,1.650779751578022,67.6081356927553,1
2021-05-23,50,S,1,0.5340035200118182,64.68612182955448,1
2021-05-24,50,E,1,4.767014396910475,23.811114889734583,1
2021-05-25,50,E,1,0.3011347245014872,28.607198116621525,1
2021-05-26,50,S,1,1.488251387841402,65.94666202388922,1
2021-05-27,50,S,1,1.4903310058500208,21.54069525733967,1
2021-05-28,50,W,1,1.6020064307010746,33.866278761729056,1
2021-05-29,50,E,1,0.8214342163620464,85.17209929642021,1
2021-05-30,50,N,1,3.915807154618486,39.438235540147474,1
2021-05-31,50,S,1,0.6124893098299461,53.92541406426966,1
2021-06-01,50,E,1,3.174533295765814,94.70263016312562,1
2021-05-01,51,W,0,0.6192301335290873,30.443417995325166,0
2021-05-02,51,N,0,0.3526781879647828,45.06634156222093,0
2021-05-03,51,S,0,4.547147518429383,64.5811997989191,0
2021-05-04,51,S,0,0.9506438315935284,77.9805036553575,0
2021-05-05,51,E,0,4.106250772798521,91.14880480414348,0
2021-05-06,51,N,0,2.723154355535679,92.39256888161636,0
2021-05-07,51,S,0,0.389282598043848,79.89760669353606,0
2021-05-08,51,N,0,4.777240957190338,30.54977529339794,0
2021-05-09,51,S,0,1.2348058349594626,12.232839703830924,0
2021-05-10,51,S,0,4.2982267267630325,44.539653732006144,0
2021-05-11,51,E,0,0.8440500289228209,22.7393965889041,0
2021-05-12,51,N,0,4.269714410709264,73.93488826944683,0
2021-05-13,51,S,0,0.0661440645264699,69.50175281431451,0
2021-05-14,51,E,0,2.5589022828474035,13.957447745930937,0
2021-05-15,51,W,0,3.847212897107784,85.29344012178561,1
2021-05-16,51,W,0,4.6739775874639164,32.3868939662064,1
2021-05-17,51,S,0,4.546010681032435,48.9004367941938,1
2021-05-18,51,S,0,4.098124347738224,70.11403619101682,1
2021-05-19,51,W,0,4.440956748306521,48.6476908167028,1
